#2 Plus 2 Guaranteed Graduation Plan (for transfer students),2 Plus 2 Guaranteed Graduation Plan (for transfer students),http://2plus2.admissions.uiowa.edu
UI Hospitals and Clinics Human Resources,UI Hospitals and Clinics Human Resources,http://www.uihealthcare.org/otherservices.aspx?id=233028
UI Latino Council,UI Latino Council,http://www.uiowa.edu/uilatinocouncil/
"UI Mediation Service, see Office of the Ombudsperson","UI Mediation Service, see Office of the Ombudsperson",http://www.uiowa.edu/~ombud/
UI Medical Services,UI Medical Services,http://www.uihealthcare.org/medical-services/
UI Partners—Iowa Small Business Consultants,UI Partners—Iowa Small Business Consultants,http://uipartners.uiowa.edu/
UI QuickCare,UI QuickCare,http://www.uihealthcare.org/quickcare/
"UI REACH Program, College of Education","UI REACH Program, College of Education",https://education.uiowa.edu/services/reach
UI Research Foundation,UI Research Foundation,http://research.uiowa.edu/uirf/
UI Research Park,UI Research Park,http://researchpark.uiowa.edu/
UI Retirees Association,UI Retirees Association,https://uira.org.uiowa.edu/
UI Student Government,UI Student Government,http://uisg.uiowa.edu/
UI Utilities,UI Utilities,http://www.facilities.uiowa.edu/uem/
UI Web Developers Information,UI Web Developers Information,https://itcommunities.uiowa.edu/ui-developer
UI Wellness,UI Wellness,https://hr.uiowa.edu/well-being/livewell
UIRIS(University of Iowa Research Information System),UIRIS (University of Iowa Research Information System),http://uiris.research.uiowa.edu/
"Undergraduate Certificate Programs, College of Liberal Arts &amp; Sciences","Undergraduate Certificate Programs, College of Liberal Arts & Sciences",http://clas.uiowa.edu/departments-and-divisions/certificates
Undergraduate Majors,Undergraduate Majors,http://admissions.uiowa.edu/academics/undergraduate-areas-of-study
Undergraduate Student Research,Undergraduate Student Research,http://research.uiowa.edu/undergraduate-student-research
UNESCO City of Literature,UNESCO City of Literature,http://cityofliteratureusa.org/
"Union, Iowa Memorial (IMU)","Union, Iowa Memorial (IMU)",http://imu.uiowa.edu/
UniverCity Neighborhood Partnership,UniverCity Neighborhood Partnership,https://icgov.org/univercity
University Accounting Code Manual,University Accounting Code Manual,http://www.bo.uiowa.edu/~glaccman/index.cfm
University Apartments,University Apartments,http://housing.uiowa.edu/university-apartments
University Archives,University Archives,http://www.lib.uiowa.edu/spec-coll/archives/
University Auto Accidents,University Auto Accidents,https://uiowa.edu/riskmanagement/insurance-and-self-insurance#accidents
University Auto Insurances,University Auto Insurance,https://opsmanual.uiowa.edu/administrative-financial-and-facilities-policies/risk-management-insurance-and-loss-prevention
University Bands,University Bands,https://uiowa.edu/bands
University Benefits,University Benefits,http://hr.uiowa.edu/benefits/
University Billing Office,University Billing Office,http://ubill.fo.uiowa.edu
"University Book Store, see Iowa Hawk Shop","University Book Store, see Iowa Hawk Shop",http://www.hawkshop.com
University Box Office,University Box Office,http://imu.uiowa.edu/the-hub/
University Brand Manual,University Brand Manual,https://brand.uiowa.edu
University Car Accidents,University Car Accidents,https://uiowa.edu/riskmanagement/insurance-and-self-insurance#accidents
University Car Insurance,University Car Insurance,https://opsmanual.uiowa.edu/administrative-financial-and-facilities-policies/risk-management-insurance-and-loss-prevention
University Catalog,University Catalog,http://www.registrar.uiowa.edu/GeneralCatalog/tabid/131/Default.aspx
University Catering,University Catering,http://catering.uiowa.edu
University Charter Committees,University Charter Committees,http://president.uiowa.edu/about-university/charter-committees
University Club,University Club,http://uclub.uiowa.edu/
University College,University College,http://uc.uiowa.edu
"University Communication and Marketing, see Strategic Communication","University Communication and Marketing, see Strategic Communication",https://osc.uiowa.edu/
University Controllers Office,University Controllers Office,http://controller.fo.uiowa.edu/
University Counseling Service,University Counseling Service,http://counseling.studentlife.uiowa.edu/
University Creative Services Photography,University Creative Services Photography,http://photos.univrelations.uiowa.edu/
University Dining,University Dining,http://dining.uiowa.edu/
University Employee Health Clinic (UEHC),University Employee Health Clinic (UEHC),http://www.uihealthcare.org/uehc/
"University Hospital School, see Center for Disabilities and Development","University Hospital School, see Center for Disabilities and Development",http://www.uihealthcare.org/cdd/
University Housing,University Housing,http://housing.uiowa.edu/
University Human Resources,University Human Resources,http://hr.uiowa.edu/
"University Hygienic Lab, see State Hygienic Laboratory at The University of Iowa","University Hygienic Lab, see State Hygienic Laboratory at The University of Iowa",http://www.shl.uiowa.edu/
University ID Card Programs,University ID Card Programs,http://idcard.fo.uiowa.edu/
University Lecture Committee,University Lecture Committee,http://lectures.uiowa.edu/
University Libraries,University Libraries,http://www.lib.uiowa.edu/
University Libraries Committee,University Libraries Committee,http://www.lib.uiowa.edu/admin/ULC/
"University Logo and Logo Type, see University Brand Manual","University Logo and Logo Type, see University Brand Manual",https://brand.uiowa.edu
University Marketing and Media Production,University Marketing and Media Production,http://media.uiowa.edu/
"University Neighborhood Partnership, see UniverCity Neighborhood Partnership","University Neighborhood Partnership, see UniverCity Neighborhood Partnership",http://www.icgov.org/default/fs/?id=1995
"University News Services, see Strategic Communication","University News Services, see Strategic Communication",http://vpsc.uiowa.edu/media-resources/media-contacts.html
"University of Iowa Archives, University Libraries","University of Iowa Archives, University Libraries",http://www.lib.uiowa.edu/spec-coll/
University of Iowa Center for Advancement,University of Iowa Center for Advancement,https://www.foriowa.org/
University of Iowa Children's Hospital,University of Iowa Children's Hospital,http://www.uichildrens.org
University of Iowa Collections Coalition,University of Iowa Collections Coalition,http://www.uiowa.edu/collect/
University of Iowa Diagnostic Laboratories (UIDL),University of Iowa Diagnostic Laboratories (UIDL),http://www.healthcare.uiowa.edu/uidl
University of Iowa Health Care,University of Iowa Health Care,http://www.uihealthcare.org
University of Iowa Hospitals and Clinics,University of Iowa Hospitals and Clinics,http://www.uihealthcare.org
University of Iowa Hospitals and Clinics Project Art,University of Iowa Hospitals and Clinics Project Art,https://www.uihealthcare.org/projectart/
University of Iowa Pharmaceuticals,University of Iowa Pharmaceuticals,http://uip.pharmacy.uiowa.edu/
University of Iowa Policy on Acceptable Use of Information Technology Resources,University of Iowa Policy on Acceptable Use of Information Technology Resources,https://opsmanual.uiowa.edu/community-policies/acceptable-use-information-technology-resources
University of Iowa Postdoctoral Association,University of Iowa Postdoctoral Association,http://uipda.grad.uiowa.edu/
University of Iowa Press,University of Iowa Press,http://www.uiowapress.org/
University of Iowa Public Records Site,University of Iowa Public Records Site,https://publicrecords.uiowa.edu/
University of Iowa Research Foundation,University of Iowa Research Foundation,http://research.uiowa.edu/uirf/
University of Iowa Research Park,University of Iowa Research Park,http://researchpark.uiowa.edu/
University of Iowa Trademark Licensing,University of Iowa Trademark Licensing,http://www.uilicensing.com/index.cfm/login
University of Iowa Veterans Services,University of Iowa Veterans Services,http://diversity.uiowa.edu/cde/veterans
University Property Insurance,University Property Insurance,https://opsmanual.uiowa.edu/administrative-financial-and-facilities-policies/risk-management-insurance-and-loss-prevention
"University Property Theft, Loss, or Destruction","University Property Theft, Loss, or Destruction",https://opsmanual.uiowa.edu/administrative-financial-and-facilities-policies/equipment-and-personal-property-university-3
University Recharge Centers,University Recharge Centers,https://dsp.research.uiowa.edu/rah/university-iowa-service-centers-recharge-centers-and-specialized-service-facilities
"University Relations, see University Communication and Marketing","University Relations, see Strategic Communication",https://osc.uiowa.edu/
University Shared Services,University Shared Services,https://uiowa.edu/university-shared-services/
University Surplus,University Surplus,https://uiowa.edu/surplus/
University Travel Department,University Travel Department,https://uiowa.edu/ap-purchasing/travel
University Workforce Operations,University Workforce Operations,https://hr.uiowa.edu/pay/workforce-operations
Upward Bound,Upward Bound,http://diversity.uiowa.edu/cde/trio-upward-bound
"Urban and Regional Planning, School of","Urban and Regional Planning, School of",http://www.urban.uiowa.edu/
"Urology, Department of","Urology, Department of",http://www.medicine.uiowa.edu/urology/
Vacation and Sick Leave Accrual and Usage,Vacation and Sick Leave Accrual and Usage,http://hr.uiowa.edu/benefits/vacation-sick
"Van Pool, Employee","Van Pool, Employee",http://transportation.uiowa.edu/employee-van-pool-program
Vendor Information,Vendor Information,https://uiowa.edu/ap-purchasing/tools-vendors
"Verifications, Degree","Verifications, Degree",http://registrar.uiowa.edu/verifications
"Veterans Affairs Medical Center, Iowa City","Veterans Affairs Medical Center, Iowa City",http://www.iowacity.va.gov/
"Veterans Services, University of Iowa",Veteran and Military Community,https://veterans.uiowa.edu
Vice President for Finance and Operations,Vice President for Finance and Operations,http://fo.uiowa.edu/
Vice President for Human Resources,Vice President for Human Resources,http://hr.uiowa.edu/administrative-services/
Vice President for Legal Affairs and General Counsel,Vice President for Legal Affairs and General Counsel,https://gencounsel.uiowa.edu/
Vice President for Medical Affairs,Vice President for Medical Affairs,https://www.uihealthcare.org/leadership/robillard.html
Vice President for Research,Vice President for Research and Economic Development,http://research.uiowa.edu/
Vice President for Strategic Communication,Vice President for Strategic Communication,http://vpsc.uiowa.edu/
Vice President for Student Life,Vice President for Student Life,http://studentlife.uiowa.edu/
Video Conferencing,Video Conferencing,http://its.uiowa.edu/videoconferencing
"Video Services, see Strategic Commuication","Video Services, see Strategic Communication",http://vpsc.uiowa.edu/
"Violence Protocols, see Behavior Risk Management","Violence Protocols, see Behavior Risk Management",https://hr.uiowa.edu/tat
Viral Vector Core,Viral Vector Core,http://www.medicine.uiowa.edu/vectorcore
Virtual Desktop,Virtual Desktop,http://its.uiowa.edu/support/article/1597
"Virus Resource Center, Computer","Virus Resource Center, Computer",http://its.uiowa.edu/antivirus
Visit Campus,Visit Campus,http://www.uiowa.edu/visitors
Visitor Information,Visitor Information,http://www.uiowa.edu/homepage/visitors/index.html
Visitors Guides/Facts at a Glance,Visitors Guides/Facts at a Glance,http://vpsc.uiowa.edu/contact/index.html
"Visual Sciences, Ophthalmology and","Visual Sciences, Ophthalmology and",https://www.medicine.uiowa.edu/eye/
"Voice and Speech, National Center for","Voice and Speech, National Center for",http://www.ncvs.org
"Voice and Telephone Services, ITS","Voice and Telephone Services, ITS",http://its.uiowa.edu/voice
Volunteer Opportunities,Volunteer Opportunities,http://careers.uiowa.edu/students/volunteer
Volunteers,Volunteers,https://uiowa.edu/riskmanagement/volunteers
Voter Registration for College Students,Voter Registration for College Students,https://sos.iowa.gov/elections/voterinformation/collegestudents.html
"Walking Routes, Campus","Walking Routes, Campus",https://hr.uiowa.edu/well-being/livewell/health-and-well-being-resources/physical-activity/local-area-walking-maps
Walt Whitman Quarterly Review,Walt Whitman Quarterly Review,http://ir.uiowa.edu/wwqr/
Water Sustainability Initiative,Water Sustainability Initiative,http://www.iihr.uiowa.edu/watersustainability/
"Wealth Management, Iowa Center for","Wealth Management, Iowa Center for",http://www.biz.uiowa.edu/wmc/
"Weather Closings, see Severe Weather","Weather Closings, see Severe Weather",http://emergency.uiowa.edu/content/severe-weather-0
Web Accessibility,Web Accessibility,http://itaccessibility.uiowa.edu/
Web Developer Information,Web Developer Information,http://its.uiowa.edu/web-development
Webmail Login,Webmail Login,https://email.uiowa.edu/
"Webmaster's Group, see IT Communities","Webmaster's Group, see IT Communities",http://itcommunities.uiowa.edu/communities-list
Welcome Week,Welcome Week,http://welcome.uiowa.edu
"Wellness, UI","Wellness, UI",https://hr.uiowa.edu/well-being/livewell
Wellstone Muscular Dystrophy Cooperative Research Center,Wellstone Muscular Dystrophy Cooperative Research Center,http://www.medicine.uiowa.edu/mdcrc/
Wendell Johnson Speech and Hearing Center,Wendell Johnson Speech and Hearing Center,http://clas.uiowa.edu/comsci/clinical-services
